match_weight,match_probability,unique_id_l,unique_id_r,business_name_l,business_name_r,gamma_business_name,bf_business_name,pan_l,pan_r,gamma_pan,bf_pan,gstin_l,gstin_r,gamma_gstin,bf_gstin,pin_code_l,pin_code_r
3.1809573964397857,0.9006861345018466,BBMP/560100/0208,KR/BN/00208/000,Printing Wipro Corporation,Wipro Printing Corporation,2,241.63318366926353,PWGPQ2950B,PWGPQ2950B,1,375.2870544017432,29PWGPQ2950B6Z7,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560058/0167,KR/BN/00167/000,Beverages Bangalore Limited,Bangalore Beverages Limited,2,241.63318366926353,KTJCM2115H,KTJCM2115H,1,375.2870544017432,29KTJCM2115H5ZF,,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,BBMP/560100/0061,KAR/FACT/560100/0061,Karnataka Engg. Pvt. Ltd.,Karnataka Engineering Pvt Ltd,2,241.63318366926353,RSOHJ8879U,RSOHJ8879U,1,375.2870544017432,,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560100/0207,KR/BN/00207/000,Ceramics Karnataka Private Limited,Ceramics Karnataka Pvt. Ltd.,2,241.63318366926353,VEZHV1061P,VEZHV1061P,1,375.2870544017432,29VEZHV1061P3Z5,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,ESCOM/560100/000061,KAR/FACT/560100/0061,Karnataka Engg. Pvt. Ltd.,Karnataka Engineering Pvt Ltd,2,241.63318366926353,RSOHJ8879U,RSOHJ8879U,1,375.2870544017432,,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560058/0163,KR/BN/00163/000,Leather Bengaluru Industries,Leather Bengaluru Inds,2,241.63318366926353,KFAFW0028S,KFAFW0028S,1,375.2870544017432,29KFAFW0028S5ZE,,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,BBMP/560058/0160,KR/BN/00160/000,Chemicals Balaji Manufacturers,Balaji Chemicals Manufacturers,2,241.63318366926353,ATACQ1066K,ATACQ1066K,1,375.2870544017432,29ATACQ1066K2Z9,,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,ESCOM/560100/000199,KR/BN/00199/000,Shree Motors Manufacturers,Shree Motors Mfrs,2,241.63318366926353,IIUAD8961X,IIUAD8961X,1,375.2870544017432,,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,ESCOM/560058/000148,KR/BN/00148/000,Beverages Mphasis International,Mphasis Beverages International,2,241.63318366926353,SANAY3840U,SANAY3840U,1,375.2870544017432,,,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,ESCOM/560100/000013,KR/BN/00013/000,Shree Engineering Pvt.Ltd,Shree Engg Pvt.Ltd,2,241.63318366926353,LBJCZ9036V,LBJCZ9036V,1,375.2870544017432,,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560100/0195,KR/BN/00195/000,Cables Lakshmi Limited,Lakshmi Cables Limited,2,241.63318366926353,BMDAI3422B,BMDAI3422B,1,375.2870544017432,,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,ESCOM/560100/000195,KR/BN/00195/000,Cables Lakshmi Limited,Lakshmi Cables Limited,2,241.63318366926353,BMDAI3422B,BMDAI3422B,1,375.2870544017432,,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560058/0139,KR/BN/00139/000,Mphasis Plastics Pvt Ltd,Mphasis Plastics Pvt. Ltd.,2,241.63318366926353,OVUAT6856O,OVUAT6856O,1,375.2870544017432,29OVUAT6856O6Z3,,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,ESCOM/560058/000239,KAR/FACT/560058/0239,Shree Cables Manufacturers,Shree Cables Mfg,2,241.63318366926353,PMXAB0677T,PMXAB0677T,1,375.2870544017432,,,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,BBMP/560100/0191,KR/BN/00191/000,Garments Peoples International,Peoples Garments International,2,241.63318366926353,TZEAO3384N,TZEAO3384N,1,375.2870544017432,,29TZEAO3384N1ZX,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,ESCOM/560058/000139,KR/BN/00139/000,Mphasis Plastics P Ltd,Mphasis Plastics Pvt. Ltd.,2,241.63318366926353,OVUAT6856O,OVUAT6856O,1,375.2870544017432,29OVUAT6856O6Z3,,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,KAR/FACT/560058/0139,KR/BN/00139/000,Mphasis Plastics Pvt Ltd,Mphasis Plastics Pvt. Ltd.,2,241.63318366926353,OVUAT6856O,OVUAT6856O,1,375.2870544017432,29OVUAT6856O6Z3,,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,BBMP/560100/0106,ESCOM/560100/000106,Steel New Pvt Ltd,New Steel Pvt Ltd,2,241.63318366926353,ZEICS6860W,ZEICS6860W,1,375.2870544017432,,29ZEICS6860W4Z3,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560100/0104,ESCOM/560100/000104,Raghavendra Foundry Corporation,Foundry Raghavendra Corporation,2,241.63318366926353,JLUFH2056T,JLUFH2056T,1,375.2870544017432,,29JLUFH2056T1ZJ,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560100/0100,ESCOM/560100/000100,Infosys Foundry Pvt Ltd,Infosys Foundry Private Limited,2,241.63318366926353,LMPHY8096W,LMPHY8096W,1,375.2870544017432,,29LMPHY8096W2ZY,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,ESCOM/560100/000003,KR/BN/00003/000,United Beverages Corporation,Beverages United Corporation,2,241.63318366926353,FGYHU0652O,FGYHU0652O,1,375.2870544017432,29FGYHU0652O9ZE,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560058/0264,ESCOM/560058/000264,Paints Indian Limited,Indian Paints Limited,2,241.63318366926353,IXVHG1768D,IXVHG1768D,1,375.2870544017432,,29IXVHG1768D1Z0,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,BBMP/560100/0095,ESCOM/560100/000095,Motors Bengaluru Traders,Bengaluru Motors Traders,2,241.63318366926353,LLACG2780D,LLACG2780D,1,375.2870544017432,,29LLACG2780D9ZB,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560058/0257,ESCOM/560058/000257,Modern Garments Industries,Modern Garments Indus,2,241.63318366926353,SVAAQ6333R,SVAAQ6333R,1,375.2870544017432,,,-1,1.0,560058,560058
3.1809573964397857,0.9006861345018466,BBMP/560100/0178,KR/BN/00178/000,Raghavendra Printing Corporation,Printing Raghavendra Corporation,2,241.63318366926353,PIQCD0609F,PIQCD0609F,1,375.2870544017432,,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,ESCOM/560100/000178,KR/BN/00178/000,Raghavendra Printing Corporation,Printing Raghavendra Corporation,2,241.63318366926353,PIQCD0609F,PIQCD0609F,1,375.2870544017432,29PIQCD0609F4Z6,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,KAR/FACT/560100/0178,KR/BN/00178/000,Raghavendra Printing Corporation,Printing Raghavendra Corporation,2,241.63318366926353,PIQCD0609F,PIQCD0609F,1,375.2870544017432,29PIQCD0609F4Z6,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,BBMP/560100/0279,ESCOM/560100/000279,Srinivasa Engg. Co,Srinivasa Engineering Co,2,241.63318366926353,EMXAD6592G,EMXAD6592G,1,375.2870544017432,,,-1,1.0,560100,560100
3.1809573964397857,0.9006861345018466,ESCOM/560058/000066,KR/BN/00066/000,Premier Packaging Industries,Packaging Premier Industries,2,241.63318366926353,WLWPX3400R,WLWPX3400R,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0124,KR/BN/00124/000,United Printing International,United Printing International,3,426.55347827982155,AHDFT6438W,AHDFT6438W,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0148,KR/BN/00148/000,Mphasis Beverages International,Mphasis Beverages International,3,426.55347827982155,SANAY3840U,SANAY3840U,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000238,KR/BN/00238/000,Mphasis Fabrics Pvt Ltd,Mphasis Fabrics Pvt Ltd,3,426.55347827982155,VXPCY9137D,VXPCY9137D,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0262,ESCOM/560100/000262,Balaji Packaging Co,Balaji Packaging Co,3,426.55347827982155,MOKFY4316C,MOKFY4316C,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0261,ESCOM/560100/000261,Star Pipes International,Star Pipes International,3,426.55347827982155,TOPPC3198C,TOPPC3198C,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0200,ESCOM/560058/000200,National Cables Co,National Cables Co,3,426.55347827982155,HNUCV1120T,HNUCV1120T,1,375.2870544017432,,29HNUCV1120T2ZD,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0095,KR/BN/00095/000,Motors Bengaluru Traders,Motors Bengaluru Traders,3,426.55347827982155,LLACG2780D,LLACG2780D,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560100/000277,KR/BN/00277/000,Star Electronics Works,Star Electronics Works,3,426.55347827982155,BDJHL3471S,BDJHL3471S,1,375.2870544017432,29BDJHL3471S5ZI,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0131,KAR/FACT/560100/0131,Balaji Rubber Traders,Balaji Rubber Traders,3,426.55347827982155,NSYPK7500X,NSYPK7500X,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560100/000131,KAR/FACT/560100/0131,Balaji Rubber Traders,Balaji Rubber Traders,3,426.55347827982155,NSYPK7500X,NSYPK7500X,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0190,ESCOM/560058/000190,Royal Textiles International,Royal Textiles International,3,426.55347827982155,EYLPT4342M,EYLPT4342M,1,375.2870544017432,,29EYLPT4342M7ZK,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0243,ESCOM/560100/000243,Royal Paints Group,Royal Paints Group,3,426.55347827982155,ZNDFO1246E,ZNDFO1246E,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0117,KR/BN/00117/000,New Electronics International,New Electronics International,3,426.55347827982155,WYJAV3131F,WYJAV3131F,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000117,KR/BN/00117/000,New Electronics International,New Electronics International,3,426.55347827982155,WYJAV3131F,WYJAV3131F,1,375.2870544017432,29WYJAV3131F7ZV,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0169,KAR/FACT/560058/0169,Plastics Titan Co,Plastics Titan Co,3,426.55347827982155,MYWHU8365C,MYWHU8365C,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0169,ESCOM/560058/000169,Plastics Titan Co,Plastics Titan Co,3,426.55347827982155,MYWHU8365C,MYWHU8365C,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000220,KR/BN/00220/000,Premier Electronics Enterprises,Premier Electronics Enterprises,3,426.55347827982155,OLYHB1763F,OLYHB1763F,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0280,KAR/FACT/560058/0280,Wipro Electronics Traders,Wipro Electronics Traders,3,426.55347827982155,ZOHPF2034F,ZOHPF2034F,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0072,KR/BN/00072/000,Srinivasa Garments International,Srinivasa Garments International,3,426.55347827982155,KVYCB9349J,KVYCB9349J,1,375.2870544017432,29KVYCB9349J1ZJ,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0262,KR/BN/00262/000,Balaji Packaging Co,Balaji Packaging Co,3,426.55347827982155,MOKFY4316C,MOKFY4316C,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560100/000262,KR/BN/00262/000,Balaji Packaging Co,Balaji Packaging Co,3,426.55347827982155,MOKFY4316C,MOKFY4316C,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,KAR/FACT/560100/0072,KR/BN/00072/000,Srinivasa Garments International,Srinivasa Garments International,3,426.55347827982155,KVYCB9349J,KVYCB9349J,1,375.2870544017432,29KVYCB9349J1ZJ,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0293,KR/BN/00293/000,Chemicals Peoples International,Chemicals Peoples International,3,426.55347827982155,HGVCV1576N,HGVCV1576N,1,375.2870544017432,29HGVCV1576N2Z7,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0198,KAR/FACT/560100/0198,Lakshmi Electricals Limited,Lakshmi Electricals Limited,3,426.55347827982155,PEDAZ7730N,PEDAZ7730N,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0200,KR/BN/00200/000,National Cables Co,National Cables Co,3,426.55347827982155,HNUCV1120T,HNUCV1120T,1,375.2870544017432,,29HNUCV1120T2ZD,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0210,ESCOM/560100/000210,Auto Srinivasa Parts Factory,Auto Srinivasa Parts Factory,3,426.55347827982155,AMDAC8212I,AMDAC8212I,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0034,KR/BN/00034/000,Wipro Valves Co,Wipro Valves Co,3,426.55347827982155,QWWFR3377R,QWWFR3377R,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000034,KR/BN/00034/000,Wipro Valves Co,Wipro Valves Co,3,426.55347827982155,QWWFR3377R,QWWFR3377R,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000124,KAR/FACT/560058/0124,Printing United International,Printing United International,3,426.55347827982155,AHDFT6438W,AHDFT6438W,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560100/000253,KR/BN/00253/000,Star Metals International,Star Metals International,3,426.55347827982155,NJPHR7400U,NJPHR7400U,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560058/000031,KR/BN/00031/000,Mphasis Metals Ind,Mphasis Metals Ind,3,426.55347827982155,FOYPO8406Z,FOYPO8406Z,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0206,ESCOM/560100/000206,Ceramics Janatha Limited,Ceramics Janatha Limited,3,426.55347827982155,KDHAL9905L,KDHAL9905L,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0134,ESCOM/560058/000134,New Metals Limited,New Metals Limited,3,426.55347827982155,IARFD8610Q,IARFD8610Q,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000169,KAR/FACT/560058/0169,Plastics Titan Co,Plastics Titan Co,3,426.55347827982155,MYWHU8365C,MYWHU8365C,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0190,KR/BN/00190/000,Royal Textiles International,Royal Textiles International,3,426.55347827982155,EYLPT4342M,EYLPT4342M,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0062,KR/BN/00062/000,Balaji Rubber International,Balaji Rubber International,3,426.55347827982155,VBZFU0451Y,VBZFU0451Y,1,375.2870544017432,29VBZFU0451Y3Z8,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560058/000190,KR/BN/00190/000,Royal Textiles International,Royal Textiles International,3,426.55347827982155,EYLPT4342M,EYLPT4342M,1,375.2870544017432,29EYLPT4342M7ZK,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0191,KAR/FACT/560100/0191,Garments Peoples International,Garments Peoples International,3,426.55347827982155,TZEAO3384N,TZEAO3384N,1,375.2870544017432,,29TZEAO3384N1ZX,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560058/000291,KR/BN/00291/000,National Pumps Corporation,National Pumps Corporation,3,426.55347827982155,UIRCW6468S,UIRCW6468S,1,375.2870544017432,29UIRCW6468S5ZQ,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560100/000062,KR/BN/00062/000,Balaji Rubber International,Balaji Rubber International,3,426.55347827982155,VBZFU0451Y,VBZFU0451Y,1,375.2870544017432,29VBZFU0451Y3Z8,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0290,KR/BN/00290/000,Janatha Pumps Ltd,Janatha Pumps Ltd,3,426.55347827982155,LGUAB1556L,LGUAB1556L,1,375.2870544017432,,29LGUAB1556L9Z9,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560100/000233,KR/BN/00233/000,National Steel Ltd,National Steel Ltd,3,426.55347827982155,KSLHM3239R,KSLHM3239R,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0298,KAR/FACT/560058/0298,Balaji Paper Corporation,Balaji Paper Corporation,3,426.55347827982155,LTTFW5307E,LTTFW5307E,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,KAR/FACT/560100/0233,KR/BN/00233/000,National Steel Ltd,National Steel Ltd,3,426.55347827982155,KSLHM3239R,KSLHM3239R,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0284,KR/BN/00284/000,Shree Pumps Corporation,Shree Pumps Corporation,3,426.55347827982155,KVVHA1310X,KVVHA1310X,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000105,KR/BN/00105/000,Infosys Engineering Ltd,Infosys Engineering Ltd,3,426.55347827982155,DWOHL5149C,DWOHL5149C,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0195,ESCOM/560100/000195,Cables Lakshmi Limited,Cables Lakshmi Limited,3,426.55347827982155,BMDAI3422B,BMDAI3422B,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560058/000284,KR/BN/00284/000,Shree Pumps Corporation,Shree Pumps Corporation,3,426.55347827982155,KVVHA1310X,KVVHA1310X,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000099,KR/BN/00099/000,Janatha Garments Factory,Janatha Garments Factory,3,426.55347827982155,HGWHV8174B,HGWHV8174B,1,375.2870544017432,29HGWHV8174B3Z8,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0194,ESCOM/560100/000194,Srinivasa Printing Corporation,Srinivasa Printing Corporation,3,426.55347827982155,DAPPT2904F,DAPPT2904F,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0117,ESCOM/560058/000117,New Electronics International,New Electronics International,3,426.55347827982155,WYJAV3131F,WYJAV3131F,1,375.2870544017432,,29WYJAV3131F7ZV,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0189,ESCOM/560100/000189,Foundry KS & Co,Foundry KS & Co,3,426.55347827982155,QPPAT2636P,QPPAT2636P,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0179,ESCOM/560100/000179,Sunrise Paints Pvt Ltd,Sunrise Paints Pvt Ltd,3,426.55347827982155,JTXPL7065X,JTXPL7065X,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0098,KR/BN/00098/000,Mahalaxmi Chemicals Group,Mahalaxmi Chemicals Group,3,426.55347827982155,CVTFJ8028C,CVTFJ8028C,1,375.2870544017432,29CVTFJ8028C2ZF,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0178,ESCOM/560100/000178,Raghavendra Printing Corporation,Raghavendra Printing Corporation,3,426.55347827982155,PIQCD0609F,PIQCD0609F,1,375.2870544017432,,29PIQCD0609F4Z6,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0176,ESCOM/560100/000176,Balaji Packaging Group,Balaji Packaging Group,3,426.55347827982155,YZQHB3151P,YZQHB3151P,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560100/000047,KR/BN/00047/000,Shree Auto Parts & Co,Shree Auto Parts & Co,3,426.55347827982155,ORJAM8009K,ORJAM8009K,1,375.2870544017432,29ORJAM8009K7ZQ,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0281,KR/BN/00281/000,Karnataka Beverages Group,Karnataka Beverages Group,3,426.55347827982155,HIOPC4428I,HIOPC4428I,1,375.2870544017432,29HIOPC4428I2ZF,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,KAR/FACT/560100/0047,KR/BN/00047/000,Shree Auto Parts & Co,Shree Auto Parts & Co,3,426.55347827982155,ORJAM8009K,ORJAM8009K,1,375.2870544017432,29ORJAM8009K7ZQ,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0280,KR/BN/00280/000,Wipro Electronics Traders,Wipro Electronics Traders,3,426.55347827982155,ZOHPF2034F,ZOHPF2034F,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0298,ESCOM/560058/000298,Balaji Paper Corporation,Balaji Paper Corporation,3,426.55347827982155,LTTFW5307E,LTTFW5307E,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0028,KR/BN/00028/000,Wipro Pharmaceuticals Factory,Wipro Pharmaceuticals Factory,3,426.55347827982155,REEHC1464B,REEHC1464B,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0153,ESCOM/560100/000153,Packaging Peoples Private Limited,Packaging Peoples Private Limited,3,426.55347827982155,OEPFI8152U,OEPFI8152U,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0134,KAR/FACT/560058/0134,New Metals Limited,New Metals Limited,3,426.55347827982155,IARFD8610Q,IARFD8610Q,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,KAR/FACT/560058/0280,KR/BN/00280/000,Wipro Electronics Traders,Wipro Electronics Traders,3,426.55347827982155,ZOHPF2034F,ZOHPF2034F,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0284,ESCOM/560058/000284,Shree Pumps Corporation,Shree Pumps Corporation,3,426.55347827982155,KVVHA1310X,KVVHA1310X,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560100/000208,KR/BN/00208/000,Wipro Printing Corporation,Wipro Printing Corporation,3,426.55347827982155,PWGPQ2950B,PWGPQ2950B,1,375.2870544017432,29PWGPQ2950B6Z7,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0106,KR/BN/00106/000,Steel New Pvt Ltd,Steel New Pvt Ltd,3,426.55347827982155,ZEICS6860W,ZEICS6860W,1,375.2870544017432,,29ZEICS6860W4Z3,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0066,ESCOM/560058/000066,Premier Packaging Industries,Premier Packaging Industries,3,426.55347827982155,WLWPX3400R,WLWPX3400R,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0136,ESCOM/560100/000136,Mahalaxmi Steel Traders,Mahalaxmi Steel Traders,3,426.55347827982155,CSBCF1945O,CSBCF1945O,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0206,KR/BN/00206/000,Ceramics Janatha Limited,Ceramics Janatha Limited,3,426.55347827982155,KDHAL9905L,KDHAL9905L,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560058/000163,KR/BN/00163/000,Leather Bengaluru Inds,Leather Bengaluru Inds,3,426.55347827982155,KFAFW0028S,KFAFW0028S,1,375.2870544017432,29KFAFW0028S5ZE,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560100/000206,KR/BN/00206/000,Ceramics Janatha Limited,Ceramics Janatha Limited,3,426.55347827982155,KDHAL9905L,KDHAL9905L,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0204,KR/BN/00204/000,JSW Printing Co,JSW Printing Co,3,426.55347827982155,QOZCM0264N,QOZCM0264N,1,375.2870544017432,29QOZCM0264N6ZY,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0131,ESCOM/560100/000131,Balaji Rubber Traders,Balaji Rubber Traders,3,426.55347827982155,NSYPK7500X,NSYPK7500X,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560058/0053,ESCOM/560058/000053,Royal Printing Corporation,Royal Printing Corporation,3,426.55347827982155,EVUCZ9703X,EVUCZ9703X,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,ESCOM/560058/000160,KR/BN/00160/000,Balaji Chemicals Manufacturers,Balaji Chemicals Manufacturers,3,426.55347827982155,ATACQ1066K,ATACQ1066K,1,375.2870544017432,29ATACQ1066K2Z9,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0157,KR/BN/00157/000,Lakshmi Furniture Co,Lakshmi Furniture Co,3,426.55347827982155,RKIPD4421N,RKIPD4421N,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560058/0267,KR/BN/00267/000,KS Paper Corporation,KS Paper Corporation,3,426.55347827982155,ZWTFT7903Q,ZWTFT7903Q,1,375.2870544017432,,,-1,1.0,560058,560058
4.000865429618132,0.9412096726017462,BBMP/560100/0198,KR/BN/00198/000,Lakshmi Electricals Limited,Lakshmi Electricals Limited,3,426.55347827982155,PEDAZ7730N,PEDAZ7730N,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,BBMP/560100/0178,KAR/FACT/560100/0178,Raghavendra Printing Corporation,Raghavendra Printing Corporation,3,426.55347827982155,PIQCD0609F,PIQCD0609F,1,375.2870544017432,,29PIQCD0609F4Z6,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,KAR/FACT/560100/0198,KR/BN/00198/000,Lakshmi Electricals Limited,Lakshmi Electricals Limited,3,426.55347827982155,PEDAZ7730N,PEDAZ7730N,1,375.2870544017432,,,-1,1.0,560100,560100
4.000865429618132,0.9412096726017462,ESCOM/560058/000257,KAR/FACT/560058/0257,Modern Garments Indus,Modern Garments Indus,3,426.55347827982155,SVAAQ6333R,SVAAQ6333R,1,375.2870544017432,,,-1,1.0,560058,560058
