source,source_record_id,event_category,event_date,is_terminal,is_high_reliability,payload
LABOUR,KR/BN/00083/000,PF_FILING,2025-10-31,False,False,"{""employees"": 66, ""wages"": 990000}"
LABOUR,KR/BN/00083/000,PF_FILING,2026-02-01,False,False,"{""employees"": 66, ""wages"": 990000}"
BBMP,BBMP/560058/0084,LICENCE_RENEWAL,2026-01-20,False,False,"{""fee_paid"": 1831.0}"
BBMP,BBMP/560100/0085,LICENCE_SURRENDER,2025-06-21,True,False,"{""reason"": ""Business closed""}"
ESCOM,ESCOM/560100/000085,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 78541.5}"
ESCOM,ESCOM/560100/000085,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 65988.6}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 69930.3}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 68562.8}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 76800.4}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 71185.1}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 74059.7}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 69483.8}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 77848.8}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 72824.1}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 81850.3}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 68943.1}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 70992.4}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 70703.5}"
ESCOM,ESCOM/560100/000086,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 76888.5}"
BBMP,BBMP/560100/0086,LICENCE_RENEWAL,2026-02-11,False,False,"{""fee_paid"": 4739.0}"
FACTORIES,KAR/FACT/560100/0086,INSPECTION,2026-01-28,False,False,"{""result"": ""SATISFACTORY"", ""inspector_id"": ""INS617""}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 55283.4}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 50401.1}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 48350.0}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 55552.5}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 49244.7}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 48253.2}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 50406.5}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 45876.2}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 60187.3}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 46519.6}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 51006.3}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 51169.7}"
ESCOM,ESCOM/560100/000087,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 52633.2}"
BBMP,BBMP/560100/0087,LICENCE_RENEWAL,2026-03-27,False,False,"{""fee_paid"": 827.0}"
LABOUR,KR/BN/00087/000,PF_FILING,2025-05-18,False,False,"{""employees"": 353, ""wages"": 5295000}"
LABOUR,KR/BN/00087/000,PF_FILING,2025-08-04,False,False,"{""employees"": 353, ""wages"": 5295000}"
LABOUR,KR/BN/00087/000,PF_FILING,2025-11-07,False,False,"{""employees"": 353, ""wages"": 5295000}"
LABOUR,KR/BN/00087/000,PF_FILING,2026-02-06,False,False,"{""employees"": 353, ""wages"": 5295000}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 54177.7}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 61718.3}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 68320.0}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 56893.0}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 63007.9}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 56109.8}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 57360.8}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 58810.5}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 57244.7}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 65182.9}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 59701.5}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 65113.2}"
ESCOM,ESCOM/560100/000088,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 65466.3}"
LABOUR,KR/BN/00088/000,PF_FILING,2025-05-10,False,False,"{""employees"": 257, ""wages"": 3855000}"
LABOUR,KR/BN/00088/000,PF_FILING,2025-08-07,False,False,"{""employees"": 257, ""wages"": 3855000}"
LABOUR,KR/BN/00088/000,PF_FILING,2025-11-08,False,False,"{""employees"": 257, ""wages"": 3855000}"
LABOUR,KR/BN/00088/000,PF_FILING,2026-02-07,False,False,"{""employees"": 257, ""wages"": 3855000}"
FACTORIES,KAR/FACT/560100/0088,INSPECTION,2026-03-16,False,False,"{""result"": ""NOTICE_ISSUED"", ""inspector_id"": ""INS705""}"
BBMP,BBMP/560100/0089,LICENCE_RENEWAL,2026-04-21,False,False,"{""fee_paid"": 2198.0}"
FACTORIES,KAR/FACT/560100/0089,INSPECTION,2025-09-23,False,False,"{""result"": ""SATISFACTORY"", ""inspector_id"": ""INS140""}"
BBMP,BBMP/560100/0090,LICENCE_RENEWAL,2026-01-06,False,False,"{""fee_paid"": 1197.0}"
LABOUR,KR/BN/00091/000,PF_FILING,2025-05-18,False,False,"{""employees"": 407, ""wages"": 6105000}"
LABOUR,KR/BN/00091/000,PF_FILING,2025-08-07,False,False,"{""employees"": 407, ""wages"": 6105000}"
LABOUR,KR/BN/00092/000,PF_FILING,2025-05-18,False,False,"{""employees"": 373, ""wages"": 5595000}"
LABOUR,KR/BN/00092/000,PF_FILING,2025-08-11,False,False,"{""employees"": 373, ""wages"": 5595000}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 42794.1}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 50092.6}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 52429.6}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 43740.4}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 54844.8}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 42702.7}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 45666.9}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 46232.0}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 56109.5}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 55196.4}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 50219.1}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 50467.4}"
ESCOM,ESCOM/560100/000093,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 51671.1}"
BBMP,BBMP/560100/0093,LICENCE_RENEWAL,2026-04-28,False,False,"{""fee_paid"": 4093.0}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 63215.2}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 61413.9}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 70563.2}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 73897.5}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 60553.2}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 69321.9}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 63452.3}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 60360.6}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 68041.9}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 77061.3}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 73759.8}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 60503.3}"
ESCOM,ESCOM/560058/000094,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 75616.0}"
BBMP,BBMP/560058/0094,LICENCE_RENEWAL,2025-12-03,False,False,"{""fee_paid"": 2414.0}"
LABOUR,KR/BN/00094/000,PF_FILING,2025-05-13,False,False,"{""employees"": 698, ""wages"": 10470000}"
LABOUR,KR/BN/00094/000,PF_FILING,2025-08-14,False,False,"{""employees"": 698, ""wages"": 10470000}"
LABOUR,KR/BN/00094/000,PF_FILING,2025-11-03,False,False,"{""employees"": 698, ""wages"": 10470000}"
LABOUR,KR/BN/00094/000,PF_FILING,2026-02-05,False,False,"{""employees"": 698, ""wages"": 10470000}"
FACTORIES,KAR/FACT/560058/0094,INSPECTION,2026-02-18,False,False,"{""result"": ""NOTICE_ISSUED"", ""inspector_id"": ""INS805""}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 10810.2}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 9906.3}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 10575.8}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 9905.3}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 9998.4}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 9460.4}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 10534.4}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 12195.5}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 11593.6}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 9991.9}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 11979.0}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 9505.4}"
ESCOM,ESCOM/560100/000095,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 11846.4}"
BBMP,BBMP/560100/0095,LICENCE_RENEWAL,2025-11-27,False,False,"{""fee_paid"": 4957.0}"
LABOUR,KR/BN/00095/000,PF_FILING,2025-05-18,False,False,"{""employees"": 473, ""wages"": 7095000}"
LABOUR,KR/BN/00095/000,PF_FILING,2025-08-16,False,False,"{""employees"": 473, ""wages"": 7095000}"
LABOUR,KR/BN/00095/000,PF_FILING,2025-11-10,False,False,"{""employees"": 473, ""wages"": 7095000}"
LABOUR,KR/BN/00095/000,PF_FILING,2026-02-12,False,False,"{""employees"": 473, ""wages"": 7095000}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 48224.4}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 51357.3}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 50720.0}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 56749.5}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 57421.6}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 49430.1}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 62589.5}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 61679.5}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 52178.7}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 60975.1}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 50793.0}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 59782.3}"
ESCOM,ESCOM/560100/000096,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 55816.1}"
BBMP,BBMP/560100/0096,LICENCE_RENEWAL,2025-11-13,False,False,"{""fee_paid"": 3882.0}"
LABOUR,KR/BN/00096/000,PF_FILING,2025-05-03,False,False,"{""employees"": 503, ""wages"": 7545000}"
LABOUR,KR/BN/00096/000,PF_FILING,2025-08-14,False,False,"{""employees"": 503, ""wages"": 7545000}"
LABOUR,KR/BN/00096/000,PF_FILING,2025-11-09,False,False,"{""employees"": 503, ""wages"": 7545000}"
LABOUR,KR/BN/00096/000,PF_FILING,2026-02-06,False,False,"{""employees"": 503, ""wages"": 7545000}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 27619.3}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 25455.7}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 27677.9}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 26904.8}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 21802.2}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 21887.7}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 23735.8}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 24949.3}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 24098.4}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 26799.5}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 26125.4}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 24831.5}"
ESCOM,ESCOM/560100/000097,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 27365.9}"
BBMP,BBMP/560100/0097,LICENCE_RENEWAL,2026-02-02,False,False,"{""fee_paid"": 544.0}"
LABOUR,KR/BN/00097/000,PF_FILING,2025-05-04,False,False,"{""employees"": 38, ""wages"": 570000}"
LABOUR,KR/BN/00097/000,PF_FILING,2025-08-12,False,False,"{""employees"": 38, ""wages"": 570000}"
LABOUR,KR/BN/00097/000,PF_FILING,2025-11-09,False,False,"{""employees"": 38, ""wages"": 570000}"
LABOUR,KR/BN/00097/000,PF_FILING,2026-02-07,False,False,"{""employees"": 38, ""wages"": 570000}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 68964.9}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 61009.2}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 56996.2}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 56991.6}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 66440.7}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 58522.9}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 68007.2}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 63289.5}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 56793.7}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 53863.1}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 64555.7}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 60990.6}"
ESCOM,ESCOM/560058/000098,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 67801.8}"
BBMP,BBMP/560058/0098,LICENCE_RENEWAL,2025-12-21,False,False,"{""fee_paid"": 4152.0}"
LABOUR,KR/BN/00098/000,PF_FILING,2025-05-10,False,False,"{""employees"": 607, ""wages"": 9105000}"
LABOUR,KR/BN/00098/000,PF_FILING,2025-08-01,False,False,"{""employees"": 607, ""wages"": 9105000}"
LABOUR,KR/BN/00098/000,PF_FILING,2025-11-07,False,False,"{""employees"": 607, ""wages"": 9105000}"
LABOUR,KR/BN/00098/000,PF_FILING,2026-02-07,False,False,"{""employees"": 607, ""wages"": 9105000}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 72264.9}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 74344.6}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 81263.2}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 65487.2}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 69768.0}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 66864.2}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 63213.1}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 62835.2}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 77281.5}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 76288.1}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 73485.8}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 66572.2}"
ESCOM,ESCOM/560058/000099,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 76534.5}"
BBMP,BBMP/560058/0099,LICENCE_RENEWAL,2025-11-15,False,False,"{""fee_paid"": 4170.0}"
LABOUR,KR/BN/00099/000,PF_FILING,2025-05-15,False,False,"{""employees"": 334, ""wages"": 5010000}"
LABOUR,KR/BN/00099/000,PF_FILING,2025-08-12,False,False,"{""employees"": 334, ""wages"": 5010000}"
LABOUR,KR/BN/00099/000,PF_FILING,2025-11-07,False,False,"{""employees"": 334, ""wages"": 5010000}"
LABOUR,KR/BN/00099/000,PF_FILING,2026-02-09,False,False,"{""employees"": 334, ""wages"": 5010000}"
LABOUR,KR/BN/00100/000,PF_FILING,2025-05-08,False,False,"{""employees"": 221, ""wages"": 3315000}"
LABOUR,KR/BN/00100/000,PF_FILING,2025-08-07,False,False,"{""employees"": 221, ""wages"": 3315000}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 799.7}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 962.7}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 883.9}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 993.3}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 917.9}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 795.5}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 1029.6}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 934.8}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 1017.0}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 1038.8}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 824.7}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 918.9}"
ESCOM,ESCOM/560100/000101,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 963.2}"
BBMP,BBMP/560100/0101,LICENCE_RENEWAL,2026-02-20,False,False,"{""fee_paid"": 3948.0}"
LABOUR,KR/BN/00101/000,PF_FILING,2025-05-06,False,False,"{""employees"": 472, ""wages"": 7080000}"
LABOUR,KR/BN/00101/000,PF_FILING,2025-08-09,False,False,"{""employees"": 472, ""wages"": 7080000}"
LABOUR,KR/BN/00101/000,PF_FILING,2025-11-13,False,False,"{""employees"": 472, ""wages"": 7080000}"
LABOUR,KR/BN/00101/000,PF_FILING,2026-02-05,False,False,"{""employees"": 472, ""wages"": 7080000}"
BBMP,BBMP/560058/0102,LICENCE_SURRENDER,2024-05-26,True,False,"{""reason"": ""Business closed""}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 48420.1}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 52419.0}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 57740.5}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 51359.3}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 60846.4}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 52503.8}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 53178.5}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 60396.0}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 49765.4}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 46074.8}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2026-02-27,False,True,"{""consumption_kwh"": 48989.5}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2026-03-29,False,True,"{""consumption_kwh"": 61023.1}"
ESCOM,ESCOM/560058/000103,ELECTRICITY_READING,2026-04-28,False,True,"{""consumption_kwh"": 56648.6}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2025-05-03,False,True,"{""consumption_kwh"": 19279.9}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2025-06-02,False,True,"{""consumption_kwh"": 16927.4}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2025-07-02,False,True,"{""consumption_kwh"": 17824.1}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2025-08-01,False,True,"{""consumption_kwh"": 19423.4}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2025-08-31,False,True,"{""consumption_kwh"": 17879.2}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2025-09-30,False,True,"{""consumption_kwh"": 18163.7}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2025-10-30,False,True,"{""consumption_kwh"": 16455.3}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2025-11-29,False,True,"{""consumption_kwh"": 16378.9}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2025-12-29,False,True,"{""consumption_kwh"": 15519.1}"
ESCOM,ESCOM/560100/000104,ELECTRICITY_READING,2026-01-28,False,True,"{""consumption_kwh"": 16509.1}"
