real_business_idx,real_status,pin_code,sector,canonical_name,pan,gstin,source,source_record_id
88,ACTIVE,560100,PHARMACEUTICALS,Global Beverages Enterprises,,,ESCOM,ESCOM/560100/000088
88,ACTIVE,560100,PHARMACEUTICALS,Global Beverages Enterprises,,,LABOUR,KR/BN/00088/000
88,ACTIVE,560100,PHARMACEUTICALS,Global Beverages Enterprises,,,FACTORIES,KAR/FACT/560100/0088
89,ACTIVE,560100,AUTO_COMPONENTS,Mahalaxmi Fabrics Industries,,,BBMP,BBMP/560100/0089
89,ACTIVE,560100,AUTO_COMPONENTS,Mahalaxmi Fabrics Industries,,,FACTORIES,KAR/FACT/560100/0089
90,ACTIVE,560100,PACKAGING,Shree Pharmaceuticals Traders,REGCI4044P,29REGCI4044P6ZG,BBMP,BBMP/560100/0090
91,DORMANT,560100,PAPER_PRINTING,Infosys Motors Corporation,YFIAM9264S,29YFIAM9264S6ZO,BBMP,BBMP/560100/0091
91,DORMANT,560100,PAPER_PRINTING,Infosys Motors Corporation,YFIAM9264S,29YFIAM9264S6ZO,ESCOM,ESCOM/560100/000091
91,DORMANT,560100,PAPER_PRINTING,Infosys Motors Corporation,YFIAM9264S,29YFIAM9264S6ZO,LABOUR,KR/BN/00091/000
92,DORMANT,560058,PHARMACEUTICALS,New Foods Manufacturers,QGRCW4345S,29QGRCW4345S9ZQ,BBMP,BBMP/560058/0092
92,DORMANT,560058,PHARMACEUTICALS,New Foods Manufacturers,QGRCW4345S,29QGRCW4345S9ZQ,ESCOM,ESCOM/560058/000092
92,DORMANT,560058,PHARMACEUTICALS,New Foods Manufacturers,QGRCW4345S,29QGRCW4345S9ZQ,LABOUR,KR/BN/00092/000
93,ACTIVE,560100,FOOD_PROCESSING,Srinivasa Rubber Industries,,,BBMP,BBMP/560100/0093
93,ACTIVE,560100,FOOD_PROCESSING,Srinivasa Rubber Industries,,,ESCOM,ESCOM/560100/000093
94,ACTIVE,560058,AUTO_COMPONENTS,Shree Auto Parts Pvt Ltd,LFMHP0740B,29LFMHP0740B2Z1,BBMP,BBMP/560058/0094
94,ACTIVE,560058,AUTO_COMPONENTS,Shree Auto Parts Pvt Ltd,LFMHP0740B,29LFMHP0740B2Z1,ESCOM,ESCOM/560058/000094
94,ACTIVE,560058,AUTO_COMPONENTS,Shree Auto Parts Pvt Ltd,LFMHP0740B,29LFMHP0740B2Z1,LABOUR,KR/BN/00094/000
94,ACTIVE,560058,AUTO_COMPONENTS,Shree Auto Parts Pvt Ltd,LFMHP0740B,29LFMHP0740B2Z1,FACTORIES,KAR/FACT/560058/0094
95,ACTIVE,560100,PHARMACEUTICALS,Bengaluru Motors Traders,LLACG2780D,29LLACG2780D9ZB,BBMP,BBMP/560100/0095
95,ACTIVE,560100,PHARMACEUTICALS,Bengaluru Motors Traders,LLACG2780D,29LLACG2780D9ZB,ESCOM,ESCOM/560100/000095
95,ACTIVE,560100,PHARMACEUTICALS,Bengaluru Motors Traders,LLACG2780D,29LLACG2780D9ZB,LABOUR,KR/BN/00095/000
95,ACTIVE,560100,PHARMACEUTICALS,Bengaluru Motors Traders,LLACG2780D,29LLACG2780D9ZB,FACTORIES,KAR/FACT/560100/0095
96,ACTIVE,560100,PAPER_PRINTING,Mahalaxmi Packaging Enterprises,CDDAJ1313T,,BBMP,BBMP/560100/0096
96,ACTIVE,560100,PAPER_PRINTING,Mahalaxmi Packaging Enterprises,CDDAJ1313T,,ESCOM,ESCOM/560100/000096
96,ACTIVE,560100,PAPER_PRINTING,Mahalaxmi Packaging Enterprises,CDDAJ1313T,,LABOUR,KR/BN/00096/000
97,ACTIVE,560100,CHEMICALS,Balaji Electronics Enterprises,DVZFQ6447O,29DVZFQ6447O2Z1,BBMP,BBMP/560100/0097
97,ACTIVE,560100,CHEMICALS,Balaji Electronics Enterprises,DVZFQ6447O,29DVZFQ6447O2Z1,ESCOM,ESCOM/560100/000097
97,ACTIVE,560100,CHEMICALS,Balaji Electronics Enterprises,DVZFQ6447O,29DVZFQ6447O2Z1,LABOUR,KR/BN/00097/000
97,ACTIVE,560100,CHEMICALS,Balaji Electronics Enterprises,DVZFQ6447O,29DVZFQ6447O2Z1,FACTORIES,KAR/FACT/560100/0097
98,ACTIVE,560058,PAPER_PRINTING,Mahalaxmi Chemicals Group,CVTFJ8028C,29CVTFJ8028C2ZF,BBMP,BBMP/560058/0098
98,ACTIVE,560058,PAPER_PRINTING,Mahalaxmi Chemicals Group,CVTFJ8028C,29CVTFJ8028C2ZF,ESCOM,ESCOM/560058/000098
98,ACTIVE,560058,PAPER_PRINTING,Mahalaxmi Chemicals Group,CVTFJ8028C,29CVTFJ8028C2ZF,LABOUR,KR/BN/00098/000
99,ACTIVE,560058,ELECTRONICS,Janatha Garments Factory,HGWHV8174B,29HGWHV8174B3Z8,BBMP,BBMP/560058/0099
99,ACTIVE,560058,ELECTRONICS,Janatha Garments Factory,HGWHV8174B,29HGWHV8174B3Z8,ESCOM,ESCOM/560058/000099
99,ACTIVE,560058,ELECTRONICS,Janatha Garments Factory,HGWHV8174B,29HGWHV8174B3Z8,LABOUR,KR/BN/00099/000
100,DORMANT,560100,PACKAGING,Infosys Foundry Pvt Ltd,LMPHY8096W,29LMPHY8096W2ZY,BBMP,BBMP/560100/0100
100,DORMANT,560100,PACKAGING,Infosys Foundry Pvt Ltd,LMPHY8096W,29LMPHY8096W2ZY,ESCOM,ESCOM/560100/000100
100,DORMANT,560100,PACKAGING,Infosys Foundry Pvt Ltd,LMPHY8096W,29LMPHY8096W2ZY,LABOUR,KR/BN/00100/000
101,ACTIVE,560100,AUTO_COMPONENTS,Indian Ceramics Group,,,BBMP,BBMP/560100/0101
101,ACTIVE,560100,AUTO_COMPONENTS,Indian Ceramics Group,,,ESCOM,ESCOM/560100/000101
101,ACTIVE,560100,AUTO_COMPONENTS,Indian Ceramics Group,,,LABOUR,KR/BN/00101/000
102,CLOSED,560058,CHEMICALS,Lakshmi Leather Enterprises,,,BBMP,BBMP/560058/0102
103,ACTIVE,560058,RUBBER_PLASTICS,Raghavendra Foundry Industries,SMFFC7138E,29SMFFC7138E3Z9,ESCOM,ESCOM/560058/000103
104,ACTIVE,560100,PAPER_PRINTING,Raghavendra Foundry Corporation,JLUFH2056T,29JLUFH2056T1ZJ,BBMP,BBMP/560100/0104
104,ACTIVE,560100,PAPER_PRINTING,Raghavendra Foundry Corporation,JLUFH2056T,29JLUFH2056T1ZJ,ESCOM,ESCOM/560100/000104
104,ACTIVE,560100,PAPER_PRINTING,Raghavendra Foundry Corporation,JLUFH2056T,29JLUFH2056T1ZJ,LABOUR,KR/BN/00104/000
105,ACTIVE,560058,PHARMACEUTICALS,Infosys Engineering Ltd,DWOHL5149C,,ESCOM,ESCOM/560058/000105
105,ACTIVE,560058,PHARMACEUTICALS,Infosys Engineering Ltd,DWOHL5149C,,LABOUR,KR/BN/00105/000
105,ACTIVE,560058,PHARMACEUTICALS,Infosys Engineering Ltd,DWOHL5149C,,FACTORIES,KAR/FACT/560058/0105
106,ACTIVE,560100,PACKAGING,New Steel Pvt Ltd,ZEICS6860W,29ZEICS6860W4Z3,BBMP,BBMP/560100/0106
106,ACTIVE,560100,PACKAGING,New Steel Pvt Ltd,ZEICS6860W,29ZEICS6860W4Z3,ESCOM,ESCOM/560100/000106
106,ACTIVE,560100,PACKAGING,New Steel Pvt Ltd,ZEICS6860W,29ZEICS6860W4Z3,LABOUR,KR/BN/00106/000
107,DORMANT,560058,TEXTILE,New Electricals & Co,EDUHI7183N,29EDUHI7183N2ZG,BBMP,BBMP/560058/0107
107,DORMANT,560058,TEXTILE,New Electricals & Co,EDUHI7183N,29EDUHI7183N2ZG,LABOUR,KR/BN/00107/000
108,CLOSED,560058,CHEMICALS,Royal Engineering International,GMJPE1908W,29GMJPE1908W7ZE,BBMP,BBMP/560058/0108
108,CLOSED,560058,CHEMICALS,Royal Engineering International,GMJPE1908W,29GMJPE1908W7ZE,ESCOM,ESCOM/560058/000108
108,CLOSED,560058,CHEMICALS,Royal Engineering International,GMJPE1908W,29GMJPE1908W7ZE,FACTORIES,KAR/FACT/560058/0108
109,ACTIVE,560058,PACKAGING,Lakshmi Foundry Corporation,JHUPX6454Y,29JHUPX6454Y9ZF,BBMP,BBMP/560058/0109
109,ACTIVE,560058,PACKAGING,Lakshmi Foundry Corporation,JHUPX6454Y,29JHUPX6454Y9ZF,ESCOM,ESCOM/560058/000109
109,ACTIVE,560058,PACKAGING,Lakshmi Foundry Corporation,JHUPX6454Y,29JHUPX6454Y9ZF,LABOUR,KR/BN/00109/000
110,DORMANT,560058,PACKAGING,United Pipes & Co,ZDHPB9857L,29ZDHPB9857L2Z6,BBMP,BBMP/560058/0110
110,DORMANT,560058,PACKAGING,United Pipes & Co,ZDHPB9857L,29ZDHPB9857L2Z6,ESCOM,ESCOM/560058/000110
110,DORMANT,560058,PACKAGING,United Pipes & Co,ZDHPB9857L,29ZDHPB9857L2Z6,LABOUR,KR/BN/00110/000
111,ACTIVE,560100,AUTO_COMPONENTS,Southern Motors Traders,,,ESCOM,ESCOM/560100/000111
111,ACTIVE,560100,AUTO_COMPONENTS,Southern Motors Traders,,,LABOUR,KR/BN/00111/000
111,ACTIVE,560100,AUTO_COMPONENTS,Southern Motors Traders,,,FACTORIES,KAR/FACT/560100/0111
112,CLOSED,560058,PHARMACEUTICALS,KS Foundry Limited,BVIAC7930J,29BVIAC7930J3Z1,ESCOM,ESCOM/560058/000112
112,CLOSED,560058,PHARMACEUTICALS,KS Foundry Limited,BVIAC7930J,29BVIAC7930J3Z1,LABOUR,KR/BN/00112/000
113,DORMANT,560058,ELECTRONICS,Peoples Steel Enterprises,,,ESCOM,ESCOM/560058/000113
113,DORMANT,560058,ELECTRONICS,Peoples Steel Enterprises,,,LABOUR,KR/BN/00113/000
114,ACTIVE,560100,TEXTILE,Venkateshwara Paper Traders,XHLCE0622N,29XHLCE0622N8Z3,BBMP,BBMP/560100/0114
114,ACTIVE,560100,TEXTILE,Venkateshwara Paper Traders,XHLCE0622N,29XHLCE0622N8Z3,ESCOM,ESCOM/560100/000114
115,ACTIVE,560058,PACKAGING,Janatha Paints Enterprises,EIFHZ7095Y,29EIFHZ7095Y4ZA,BBMP,BBMP/560058/0115
115,ACTIVE,560058,PACKAGING,Janatha Paints Enterprises,EIFHZ7095Y,29EIFHZ7095Y4ZA,ESCOM,ESCOM/560058/000115
116,ACTIVE,560058,PAPER_PRINTING,United Motors Traders,XASHS5519P,29XASHS5519P3ZV,ESCOM,ESCOM/560058/000116
117,ACTIVE,560058,AUTO_COMPONENTS,New Electronics International,WYJAV3131F,29WYJAV3131F7ZV,BBMP,BBMP/560058/0117
117,ACTIVE,560058,AUTO_COMPONENTS,New Electronics International,WYJAV3131F,29WYJAV3131F7ZV,ESCOM,ESCOM/560058/000117
117,ACTIVE,560058,AUTO_COMPONENTS,New Electronics International,WYJAV3131F,29WYJAV3131F7ZV,LABOUR,KR/BN/00117/000
118,ACTIVE,560058,PACKAGING,KS Pipes & Co,KZZAB1386U,29KZZAB1386U8Z9,BBMP,BBMP/560058/0118
118,ACTIVE,560058,PACKAGING,KS Pipes & Co,KZZAB1386U,29KZZAB1386U8Z9,ESCOM,ESCOM/560058/000118
118,ACTIVE,560058,PACKAGING,KS Pipes & Co,KZZAB1386U,29KZZAB1386U8Z9,LABOUR,KR/BN/00118/000
119,ACTIVE,560100,PHARMACEUTICALS,Shree Chemicals Ltd,BLKPF8435D,29BLKPF8435D4ZA,BBMP,BBMP/560100/0119
119,ACTIVE,560100,PHARMACEUTICALS,Shree Chemicals Ltd,BLKPF8435D,29BLKPF8435D4ZA,ESCOM,ESCOM/560100/000119
120,ACTIVE,560058,RUBBER_PLASTICS,Indian Fabrics Enterprises,ECFFG4595V,29ECFFG4595V4Z6,ESCOM,ESCOM/560058/000120
120,ACTIVE,560058,RUBBER_PLASTICS,Indian Fabrics Enterprises,ECFFG4595V,29ECFFG4595V4Z6,LABOUR,KR/BN/00120/000
121,ACTIVE,560100,ELECTRONICS,Mahalaxmi Textiles Ltd,UMXHI0518L,,BBMP,BBMP/560100/0121
121,ACTIVE,560100,ELECTRONICS,Mahalaxmi Textiles Ltd,UMXHI0518L,,ESCOM,ESCOM/560100/000121
122,ACTIVE,560058,ENGINEERING,Raghavendra Packaging Group,KNWAP5223W,,BBMP,BBMP/560058/0122
122,ACTIVE,560058,ENGINEERING,Raghavendra Packaging Group,KNWAP5223W,,LABOUR,KR/BN/00122/000
123,ACTIVE,560058,ELECTRONICS,Balaji Garments Traders,ISUHC3332O,29ISUHC3332O1ZX,BBMP,BBMP/560058/0123
123,ACTIVE,560058,ELECTRONICS,Balaji Garments Traders,ISUHC3332O,29ISUHC3332O1ZX,ESCOM,ESCOM/560058/000123
123,ACTIVE,560058,ELECTRONICS,Balaji Garments Traders,ISUHC3332O,29ISUHC3332O1ZX,LABOUR,KR/BN/00123/000
124,ACTIVE,560058,CHEMICALS,United Printing International,AHDFT6438W,,BBMP,BBMP/560058/0124
124,ACTIVE,560058,CHEMICALS,United Printing International,AHDFT6438W,,ESCOM,ESCOM/560058/000124
124,ACTIVE,560058,CHEMICALS,United Printing International,AHDFT6438W,,LABOUR,KR/BN/00124/000
124,ACTIVE,560058,CHEMICALS,United Printing International,AHDFT6438W,,FACTORIES,KAR/FACT/560058/0124
125,CLOSED,560058,FOOD_PROCESSING,KS Pipes Manufacturers,XKMCQ8851J,29XKMCQ8851J7Z8,BBMP,BBMP/560058/0125
125,CLOSED,560058,FOOD_PROCESSING,KS Pipes Manufacturers,XKMCQ8851J,29XKMCQ8851J7Z8,ESCOM,ESCOM/560058/000125
126,DORMANT,560100,ELECTRONICS,Bangalore Packaging Corporation,JPECP5318X,29JPECP5318X2ZI,BBMP,BBMP/560100/0126
126,DORMANT,560100,ELECTRONICS,Bangalore Packaging Corporation,JPECP5318X,29JPECP5318X2ZI,ESCOM,ESCOM/560100/000126
127,ACTIVE,560058,CHEMICALS,Srinivasa Metals Works,UFPAJ7728L,29UFPAJ7728L4ZT,ESCOM,ESCOM/560058/000127
127,ACTIVE,560058,CHEMICALS,Srinivasa Metals Works,UFPAJ7728L,29UFPAJ7728L4ZT,LABOUR,KR/BN/00127/000
127,ACTIVE,560058,CHEMICALS,Srinivasa Metals Works,UFPAJ7728L,29UFPAJ7728L4ZT,FACTORIES,KAR/FACT/560058/0127
128,CLOSED,560100,CHEMICALS,Raghavendra Engineering Manufacturers,RYQHG1788Z,29RYQHG1788Z7ZK,BBMP,BBMP/560100/0128
128,CLOSED,560100,CHEMICALS,Raghavendra Engineering Manufacturers,RYQHG1788Z,29RYQHG1788Z7ZK,ESCOM,ESCOM/560100/000128
128,CLOSED,560100,CHEMICALS,Raghavendra Engineering Manufacturers,RYQHG1788Z,29RYQHG1788Z7ZK,LABOUR,KR/BN/00128/000
128,CLOSED,560100,CHEMICALS,Raghavendra Engineering Manufacturers,RYQHG1788Z,29RYQHG1788Z7ZK,FACTORIES,KAR/FACT/560100/0128
129,ACTIVE,560058,AUTO_COMPONENTS,Star Paints Ltd,ECDAI7599K,29ECDAI7599K4ZM,BBMP,BBMP/560058/0129
129,ACTIVE,560058,AUTO_COMPONENTS,Star Paints Ltd,ECDAI7599K,29ECDAI7599K4ZM,ESCOM,ESCOM/560058/000129
129,ACTIVE,560058,AUTO_COMPONENTS,Star Paints Ltd,ECDAI7599K,29ECDAI7599K4ZM,FACTORIES,KAR/FACT/560058/0129
130,ACTIVE,560058,PHARMACEUTICALS,Indian Foods Works,DFKCS8918F,29DFKCS8918F8ZL,ESCOM,ESCOM/560058/000130
130,ACTIVE,560058,PHARMACEUTICALS,Indian Foods Works,DFKCS8918F,29DFKCS8918F8ZL,LABOUR,KR/BN/00130/000
131,ACTIVE,560100,ENGINEERING,Balaji Rubber Traders,NSYPK7500X,,BBMP,BBMP/560100/0131
131,ACTIVE,560100,ENGINEERING,Balaji Rubber Traders,NSYPK7500X,,ESCOM,ESCOM/560100/000131
131,ACTIVE,560100,ENGINEERING,Balaji Rubber Traders,NSYPK7500X,,FACTORIES,KAR/FACT/560100/0131
132,ACTIVE,560100,PHARMACEUTICALS,Star Furniture Factory,EXVCA2717S,29EXVCA2717S2ZN,ESCOM,ESCOM/560100/000132
132,ACTIVE,560100,PHARMACEUTICALS,Star Furniture Factory,EXVCA2717S,29EXVCA2717S2ZN,FACTORIES,KAR/FACT/560100/0132
133,ACTIVE,560058,TEXTILE,New Engineering Traders,FRACN6626E,29FRACN6626E2ZW,BBMP,BBMP/560058/0133
133,ACTIVE,560058,TEXTILE,New Engineering Traders,FRACN6626E,29FRACN6626E2ZW,ESCOM,ESCOM/560058/000133
133,ACTIVE,560058,TEXTILE,New Engineering Traders,FRACN6626E,29FRACN6626E2ZW,LABOUR,KR/BN/00133/000
134,ACTIVE,560058,AUTO_COMPONENTS,New Metals Limited,IARFD8610Q,,BBMP,BBMP/560058/0134
134,ACTIVE,560058,AUTO_COMPONENTS,New Metals Limited,IARFD8610Q,,ESCOM,ESCOM/560058/000134
134,ACTIVE,560058,AUTO_COMPONENTS,New Metals Limited,IARFD8610Q,,FACTORIES,KAR/FACT/560058/0134
135,ACTIVE,560100,AUTO_COMPONENTS,Janatha Ceramics Enterprises,,,BBMP,BBMP/560100/0135
135,ACTIVE,560100,AUTO_COMPONENTS,Janatha Ceramics Enterprises,,,ESCOM,ESCOM/560100/000135
135,ACTIVE,560100,AUTO_COMPONENTS,Janatha Ceramics Enterprises,,,FACTORIES,KAR/FACT/560100/0135
136,DORMANT,560100,FOOD_PROCESSING,Mahalaxmi Steel Traders,CSBCF1945O,,BBMP,BBMP/560100/0136
136,DORMANT,560100,FOOD_PROCESSING,Mahalaxmi Steel Traders,CSBCF1945O,,ESCOM,ESCOM/560100/000136
136,DORMANT,560100,FOOD_PROCESSING,Mahalaxmi Steel Traders,CSBCF1945O,,LABOUR,KR/BN/00136/000
137,ACTIVE,560100,ENGINEERING,Indian Metals Manufacturers,,,BBMP,BBMP/560100/0137
137,ACTIVE,560100,ENGINEERING,Indian Metals Manufacturers,,,ESCOM,ESCOM/560100/000137
137,ACTIVE,560100,ENGINEERING,Indian Metals Manufacturers,,,LABOUR,KR/BN/00137/000
137,ACTIVE,560100,ENGINEERING,Indian Metals Manufacturers,,,FACTORIES,KAR/FACT/560100/0137
138,ACTIVE,560058,PACKAGING,Raghavendra Pipes Ltd,BQEAP8804H,29BQEAP8804H5Z3,BBMP,BBMP/560058/0138
138,ACTIVE,560058,PACKAGING,Raghavendra Pipes Ltd,BQEAP8804H,29BQEAP8804H5Z3,LABOUR,KR/BN/00138/000
139,DORMANT,560058,PHARMACEUTICALS,Mphasis Plastics Pvt Ltd,OVUAT6856O,29OVUAT6856O6Z3,BBMP,BBMP/560058/0139
139,DORMANT,560058,PHARMACEUTICALS,Mphasis Plastics Pvt Ltd,OVUAT6856O,29OVUAT6856O6Z3,ESCOM,ESCOM/560058/000139
139,DORMANT,560058,PHARMACEUTICALS,Mphasis Plastics Pvt Ltd,OVUAT6856O,29OVUAT6856O6Z3,LABOUR,KR/BN/00139/000
139,DORMANT,560058,PHARMACEUTICALS,Mphasis Plastics Pvt Ltd,OVUAT6856O,29OVUAT6856O6Z3,FACTORIES,KAR/FACT/560058/0139
140,DORMANT,560058,TEXTILE,JSW Packaging Corporation,,,BBMP,BBMP/560058/0140
140,DORMANT,560058,TEXTILE,JSW Packaging Corporation,,,ESCOM,ESCOM/560058/000140
141,ACTIVE,560100,ELECTRONICS,Mphasis Pumps Group,,,BBMP,BBMP/560100/0141
141,ACTIVE,560100,ELECTRONICS,Mphasis Pumps Group,,,ESCOM,ESCOM/560100/000141
141,ACTIVE,560100,ELECTRONICS,Mphasis Pumps Group,,,LABOUR,KR/BN/00141/000
142,ACTIVE,560100,TEXTILE,National Pipes Industries,REVCD3685M,29REVCD3685M4ZH,ESCOM,ESCOM/560100/000142
142,ACTIVE,560100,TEXTILE,National Pipes Industries,REVCD3685M,29REVCD3685M4ZH,LABOUR,KR/BN/00142/000
143,DORMANT,560100,RUBBER_PLASTICS,United Plastics & Co,ZQYCQ5677R,29ZQYCQ5677R7ZY,LABOUR,KR/BN/00143/000
144,ACTIVE,560058,CHEMICALS,Raghavendra Chemicals Private Limited,,,BBMP,BBMP/560058/0144
144,ACTIVE,560058,CHEMICALS,Raghavendra Chemicals Private Limited,,,ESCOM,ESCOM/560058/000144
144,ACTIVE,560058,CHEMICALS,Raghavendra Chemicals Private Limited,,,LABOUR,KR/BN/00144/000
145,ACTIVE,560100,TEXTILE,Southern Steel Traders,,,BBMP,BBMP/560100/0145
145,ACTIVE,560100,TEXTILE,Southern Steel Traders,,,ESCOM,ESCOM/560100/000145
145,ACTIVE,560100,TEXTILE,Southern Steel Traders,,,LABOUR,KR/BN/00145/000
146,ACTIVE,560058,ELECTRONICS,KS Foundry Private Limited,,,ESCOM,ESCOM/560058/000146
147,ACTIVE,560058,TEXTILE,Balaji Plastics Factory,NYNHZ5450H,29NYNHZ5450H6ZL,BBMP,BBMP/560058/0147
147,ACTIVE,560058,TEXTILE,Balaji Plastics Factory,NYNHZ5450H,29NYNHZ5450H6ZL,ESCOM,ESCOM/560058/000147
147,ACTIVE,560058,TEXTILE,Balaji Plastics Factory,NYNHZ5450H,29NYNHZ5450H6ZL,LABOUR,KR/BN/00147/000
148,ACTIVE,560058,AUTO_COMPONENTS,Mphasis Beverages International,SANAY3840U,,BBMP,BBMP/560058/0148
148,ACTIVE,560058,AUTO_COMPONENTS,Mphasis Beverages International,SANAY3840U,,ESCOM,ESCOM/560058/000148
148,ACTIVE,560058,AUTO_COMPONENTS,Mphasis Beverages International,SANAY3840U,,LABOUR,KR/BN/00148/000
149,DORMANT,560058,PACKAGING,Peoples Engineering Ltd,,,BBMP,BBMP/560058/0149
149,DORMANT,560058,PACKAGING,Peoples Engineering Ltd,,,ESCOM,ESCOM/560058/000149
149,DORMANT,560058,PACKAGING,Peoples Engineering Ltd,,,LABOUR,KR/BN/00149/000
150,DORMANT,560100,PACKAGING,Infosys Foundry Co,ASBAX5709D,29ASBAX5709D5Z5,BBMP,BBMP/560100/0150
150,DORMANT,560100,PACKAGING,Infosys Foundry Co,ASBAX5709D,29ASBAX5709D5Z5,ESCOM,ESCOM/560100/000150
150,DORMANT,560100,PACKAGING,Infosys Foundry Co,ASBAX5709D,29ASBAX5709D5Z5,LABOUR,KR/BN/00150/000
151,ACTIVE,560100,RUBBER_PLASTICS,KS Leather Private Limited,DBOAM5937X,29DBOAM5937X7ZW,LABOUR,KR/BN/00151/000
152,ACTIVE,560058,RUBBER_PLASTICS,Mphasis Leather Works,MIDAU2201P,29MIDAU2201P5Z9,ESCOM,ESCOM/560058/000152
152,ACTIVE,560058,RUBBER_PLASTICS,Mphasis Leather Works,MIDAU2201P,29MIDAU2201P5Z9,LABOUR,KR/BN/00152/000
153,CLOSED,560100,CHEMICALS,Peoples Packaging Private Limited,OEPFI8152U,,BBMP,BBMP/560100/0153
153,CLOSED,560100,CHEMICALS,Peoples Packaging Private Limited,OEPFI8152U,,ESCOM,ESCOM/560100/000153
153,CLOSED,560100,CHEMICALS,Peoples Packaging Private Limited,OEPFI8152U,,LABOUR,KR/BN/00153/000
154,ACTIVE,560100,FOOD_PROCESSING,Titan Steel Ltd,,,BBMP,BBMP/560100/0154
154,ACTIVE,560100,FOOD_PROCESSING,Titan Steel Ltd,,,ESCOM,ESCOM/560100/000154
154,ACTIVE,560100,FOOD_PROCESSING,Titan Steel Ltd,,,LABOUR,KR/BN/00154/000
155,ACTIVE,560058,PHARMACEUTICALS,Venkateshwara Electronics Factory,,,ESCOM,ESCOM/560058/000155
155,ACTIVE,560058,PHARMACEUTICALS,Venkateshwara Electronics Factory,,,LABOUR,KR/BN/00155/000
155,ACTIVE,560058,PHARMACEUTICALS,Venkateshwara Electronics Factory,,,FACTORIES,KAR/FACT/560058/0155
156,DORMANT,560100,TEXTILE,Sri Leather Enterprises,POJHM3685M,29POJHM3685M4ZX,BBMP,BBMP/560100/0156
156,DORMANT,560100,TEXTILE,Sri Leather Enterprises,POJHM3685M,29POJHM3685M4ZX,ESCOM,ESCOM/560100/000156
156,DORMANT,560100,TEXTILE,Sri Leather Enterprises,POJHM3685M,29POJHM3685M4ZX,LABOUR,KR/BN/00156/000
157,CLOSED,560058,ELECTRONICS,Lakshmi Furniture Co,RKIPD4421N,,BBMP,BBMP/560058/0157
157,CLOSED,560058,ELECTRONICS,Lakshmi Furniture Co,RKIPD4421N,,LABOUR,KR/BN/00157/000
158,ACTIVE,560058,RUBBER_PLASTICS,Infosys Rubber Factory,ZWEAN6781V,29ZWEAN6781V3ZL,BBMP,BBMP/560058/0158
159,ACTIVE,560100,FOOD_PROCESSING,Sunrise Engineering Private Limited,CRXPR8876Q,29CRXPR8876Q1ZX,BBMP,BBMP/560100/0159
159,ACTIVE,560100,FOOD_PROCESSING,Sunrise Engineering Private Limited,CRXPR8876Q,29CRXPR8876Q1ZX,ESCOM,ESCOM/560100/000159
159,ACTIVE,560100,FOOD_PROCESSING,Sunrise Engineering Private Limited,CRXPR8876Q,29CRXPR8876Q1ZX,LABOUR,KR/BN/00159/000
160,ACTIVE,560058,PACKAGING,Balaji Chemicals Manufacturers,ATACQ1066K,29ATACQ1066K2Z9,BBMP,BBMP/560058/0160
160,ACTIVE,560058,PACKAGING,Balaji Chemicals Manufacturers,ATACQ1066K,29ATACQ1066K2Z9,ESCOM,ESCOM/560058/000160
160,ACTIVE,560058,PACKAGING,Balaji Chemicals Manufacturers,ATACQ1066K,29ATACQ1066K2Z9,LABOUR,KR/BN/00160/000
161,ACTIVE,560100,ELECTRONICS,Wipro Printing Group,PUKHE8674W,29PUKHE8674W2ZD,BBMP,BBMP/560100/0161
161,ACTIVE,560100,ELECTRONICS,Wipro Printing Group,PUKHE8674W,29PUKHE8674W2ZD,ESCOM,ESCOM/560100/000161
162,DORMANT,560058,ENGINEERING,Peoples Electricals Manufacturers,AJZAT6290Y,29AJZAT6290Y8ZS,ESCOM,ESCOM/560058/000162
162,DORMANT,560058,ENGINEERING,Peoples Electricals Manufacturers,AJZAT6290Y,29AJZAT6290Y8ZS,LABOUR,KR/BN/00162/000
163,CLOSED,560058,AUTO_COMPONENTS,Bengaluru Leather Industries,KFAFW0028S,29KFAFW0028S5ZE,BBMP,BBMP/560058/0163
163,CLOSED,560058,AUTO_COMPONENTS,Bengaluru Leather Industries,KFAFW0028S,29KFAFW0028S5ZE,ESCOM,ESCOM/560058/000163
163,CLOSED,560058,AUTO_COMPONENTS,Bengaluru Leather Industries,KFAFW0028S,29KFAFW0028S5ZE,LABOUR,KR/BN/00163/000
164,ACTIVE,560100,ENGINEERING,Janatha Furniture Limited,TYLCO8842M,29TYLCO8842M4ZE,BBMP,BBMP/560100/0164
164,ACTIVE,560100,ENGINEERING,Janatha Furniture Limited,TYLCO8842M,29TYLCO8842M4ZE,ESCOM,ESCOM/560100/000164
164,ACTIVE,560100,ENGINEERING,Janatha Furniture Limited,TYLCO8842M,29TYLCO8842M4ZE,FACTORIES,KAR/FACT/560100/0164
165,ACTIVE,560100,ENGINEERING,Modern Electronics Manufacturers,MFTCI2226E,29MFTCI2226E2Z5,BBMP,BBMP/560100/0165
165,ACTIVE,560100,ENGINEERING,Modern Electronics Manufacturers,MFTCI2226E,29MFTCI2226E2Z5,ESCOM,ESCOM/560100/000165
165,ACTIVE,560100,ENGINEERING,Modern Electronics Manufacturers,MFTCI2226E,29MFTCI2226E2Z5,FACTORIES,KAR/FACT/560100/0165
166,ACTIVE,560100,PAPER_PRINTING,United Chemicals Manufacturers,BUMCR0387O,29BUMCR0387O9ZT,BBMP,BBMP/560100/0166
